ID,Date,City,Platform,Category,Product_Type,Product_Name,Pack_Size,MRP,Selling_Price,Discount,Stock_Status
980,24-07-26,Delhi,Instamart,Staples,Rice,India gate super basmati rice extra long grain,5 kg,1082,852,21,In stock
981,24-07-26,Mumbai,Instamart,Staples,Rice,India gate super basmati rice extra long grain,5 kg,1082,852,21,In stock
982,24-07-26,Pune,Instamart,Staples,Rice,India gate super basmati rice extra long grain,5 kg,1082,884,18,In stock
983,24-07-26,Bengaluru,Instamart,Staples,Rice,India gate super basmati rice extra long grain,5 kg,1082,852,21,In stock
984,24-07-26,Chennai,Instamart,Staples,Rice,India gate super basmati rice extra long grain,5 kg,1082,852,21,In stock
985,24-07-26,Delhi,Zepto,Staples,Rice,India gate super basmati rice extra long grain,5 kg,1082,813,25,In stock
986,24-07-26,Mumbai,Zepto,Staples,Rice,India gate super basmati rice extra long grain,5 kg,1082,723,33,In stock
987,24-07-26,Pune,Zepto,Staples,Rice,India gate super basmati rice extra long grain,5 kg,1082,755,30,In stock
988,24-07-26,Bengaluru,Zepto,Staples,Rice,India gate super basmati rice extra long grain,5 kg,1082,836,23,In stock
989,24-07-26,Chennai,Zepto,Staples,Rice,India gate super basmati rice extra long grain,5 kg,1082,804,26,In stock
990,24-07-26,Bengaluru,Blinkit,Staples,Rice,India gate super basmati rice extra long grain,5 kg,1082,,100,Out of stock
991,25-07-26,Delhi,Blinkit,Staples,Rice,India gate super basmati rice extra long grain,5 kg,1082,837,23,In stock
992,25-07-26,Mumbai,Blinkit,Staples,Rice,India gate super basmati rice extra long grain,5 kg,1082,837,23,In stock
993,25-07-26,Pune,Blinkit,Staples,Rice,India gate super basmati rice extra long grain,5 kg,1082,763,29,In stock
994,25-07-26,Chennai,Blinkit,Staples,Rice,India gate super basmati rice extra long grain,5 kg,1082,837,23,In stock
995,25-07-26,Delhi,Instamart,Staples,Rice,India gate super basmati rice extra long grain,5 kg,1082,852,21,In stock
996,25-07-26,Pune,Instamart,Staples,Rice,India gate super basmati rice extra long grain,5 kg,1082,852,21,In stock
997,25-07-26,Bengaluru,Instamart,Staples,Rice,India gate super basmati rice extra long grain,5 kg,1082,852,21,In stock
998,25-07-26,Chennai,Instamart,Staples,Rice,India gate super basmati rice extra long grain,5 kg,1082,852,21,In stock
999,25-07-26,Delhi,Zepto,Staples,Rice,India gate super basmati rice extra long grain,5 kg,1082,815,25,In stock
1000,25-07-26,Mumbai,Zepto,Staples,Rice,India gate super basmati rice extra long grain,5 kg,1082,723,33,In stock
1001,25-07-26,Pune,Zepto,Staples,Rice,India gate super basmati rice extra long grain,5 kg,1082,755,30,In stock
1002,25-07-26,Bengaluru,Zepto,Staples,Rice,India gate super basmati rice extra long grain,5 kg,1082,836,23,In stock
1003,25-07-26,Chennai,Zepto,Staples,Rice,India gate super basmati rice extra long grain,5 kg,1082,836,23,In stock
1004,25-07-26,Bengaluru,Blinkit,Staples,Rice,India gate super basmati rice extra long grain,5 kg,1082,,100,Out of stock
1005,25-07-26,Mumbai,Instamart,Staples,Rice,India gate super basmati rice extra long grain,5 kg,1082,,100,Out of stock
1006,26-07-26,Delhi,Blinkit,Staples,Rice,India gate super basmati rice extra long grain,5 kg,1082,837,23,In stock
1007,26-07-26,Mumbai,Blinkit,Staples,Rice,India gate super basmati rice extra long grain,5 kg,1082,837,23,In stock
1008,26-07-26,Pune,Blinkit,Staples,Rice,India gate super basmati rice extra long grain,5 kg,1082,837,23,In stock
1009,26-07-26,Chennai,Blinkit,Staples,Rice,India gate super basmati rice extra long grain,5 kg,1082,837,23,In stock
1010,26-07-26,Delhi,Instamart,Staples,Rice,India gate super basmati rice extra long grain,5 kg,1082,852,21,In stock
1011,26-07-26,Pune,Instamart,Staples,Rice,India gate super basmati rice extra long grain,5 kg,1082,852,21,In stock
1012,26-07-26,Bengaluru,Instamart,Staples,Rice,India gate super basmati rice extra long grain,5 kg,1082,852,21,In stock
1013,26-07-26,Chennai,Instamart,Staples,Rice,India gate super basmati rice extra long grain,5 kg,1082,852,21,In stock
1014,26-07-26,Delhi,Zepto,Staples,Rice,India gate super basmati rice extra long grain,5 kg,1082,816,25,In stock
1015,26-07-26,Mumbai,Zepto,Staples,Rice,India gate super basmati rice extra long grain,5 kg,1082,723,33,In stock
1016,26-07-26,Pune,Zepto,Staples,Rice,India gate super basmati rice extra long grain,5 kg,1082,755,30,In stock
1017,26-07-26,Bengaluru,Zepto,Staples,Rice,India gate super basmati rice extra long grain,5 kg,1082,836,23,In stock
1018,26-07-26,Chennai,Zepto,Staples,Rice,India gate super basmati rice extra long grain,5 kg,1082,836,23,In stock
1019,26-07-26,Bengaluru,Blinkit,Staples,Rice,India gate super basmati rice extra long grain,5 kg,1082,,100,Out of stock
1020,26-07-26,Mumbai,Instamart,Staples,Rice,India gate super basmati rice extra long grain,5 kg,1082,,100,Out of stock
1021,27-07-26,Delhi,Blinkit,Staples,Rice,India gate super basmati rice extra long grain,5 kg,1082,837,23,In stock
1022,27-07-26,Mumbai,Blinkit,Staples,Rice,India gate super basmati rice extra long grain,5 kg,1082,837,23,In stock
1023,27-07-26,Pune,Blinkit,Staples,Rice,India gate super basmati rice extra long grain,5 kg,1082,763,29,In stock
1024,27-07-26,Chennai,Blinkit,Staples,Rice,India gate super basmati rice extra long grain,5 kg,1082,837,23,In stock
1025,27-07-26,Delhi,Instamart,Staples,Rice,India gate super basmati rice extra long grain,5 kg,1082,852,21,In stock
1026,27-07-26,Mumbai,Instamart,Staples,Rice,India gate super basmati rice extra long grain,5 kg,1082,852,21,In stock
1027,27-07-26,Pune,Instamart,Staples,Rice,India gate super basmati rice extra long grain,5 kg,1082,884,18,In stock
1028,27-07-26,Bengaluru,Instamart,Staples,Rice,India gate super basmati rice extra long grain,5 kg,1082,852,21,In stock
1029,27-07-26,Chennai,Instamart,Staples,Rice,India gate super basmati rice extra long grain,5 kg,1082,852,21,In stock
1030,27-07-26,Delhi,Zepto,Staples,Rice,India gate super basmati rice extra long grain,5 kg,1082,816,25,In stock
1031,27-07-26,Mumbai,Zepto,Staples,Rice,India gate super basmati rice extra long grain,5 kg,1082,723,33,In stock
1032,27-07-26,Pune,Zepto,Staples,Rice,India gate super basmati rice extra long grain,5 kg,1082,755,30,In stock
1033,27-07-26,Bengaluru,Zepto,Staples,Rice,India gate super basmati rice extra long grain,5 kg,1082,836,23,In stock
1034,27-07-26,Chennai,Zepto,Staples,Rice,India gate super basmati rice extra long grain,5 kg,1082,836,23,In stock
1035,27-07-26,Bengaluru,Blinkit,Staples,Rice,India gate super basmati rice extra long grain,5 kg,1082,,100,Out of stock
1036,28-07-26,Delhi,Blinkit,Staples,Rice,India gate super basmati rice extra long grain,5 kg,1082,837,23,In stock
1037,28-07-26,Mumbai,Blinkit,Staples,Rice,India gate super basmati rice extra long grain,5 kg,1082,837,23,In stock
1038,28-07-26,Pune,Blinkit,Staples,Rice,India gate super basmati rice extra long grain,5 kg,1082,837,23,In stock
1039,28-07-26,Bengaluru,Blinkit,Staples,Rice,India gate super basmati rice extra long grain,5 kg,1082,837,23,In stock
1040,28-07-26,Chennai,Blinkit,Staples,Rice,India gate super basmati rice extra long grain,5 kg,1082,837,23,In stock
1041,28-07-26,Delhi,Instamart,Staples,Rice,India gate super basmati rice extra long grain,5 kg,1082,852,21,In stock
1042,28-07-26,Mumbai,Instamart,Staples,Rice,India gate super basmati rice extra long grain,5 kg,1082,852,21,In stock
1043,28-07-26,Pune,Instamart,Staples,Rice,India gate super basmati rice extra long grain,5 kg,1082,852,21,In stock
1044,28-07-26,Bengaluru,Instamart,Staples,Rice,India gate super basmati rice extra long grain,5 kg,1082,852,21,In stock
1045,28-07-26,Chennai,Instamart,Staples,Rice,India gate super basmati rice extra long grain,5 kg,1082,852,21,In stock
1046,28-07-26,Delhi,Zepto,Staples,Rice,India gate super basmati rice extra long grain,5 kg,1082,816,25,In stock
1047,28-07-26,Mumbai,Zepto,Staples,Rice,India gate super basmati rice extra long grain,5 kg,1082,723,33,In stock
1048,28-07-26,Pune,Zepto,Staples,Rice,India gate super basmati rice extra long grain,5 kg,1082,755,30,In stock
1049,28-07-26,Bengaluru,Zepto,Staples,Rice,India gate super basmati rice extra long grain,5 kg,1082,836,23,In stock
1050,28-07-26,Chennai,Zepto,Staples,Rice,India gate super basmati rice extra long grain,5 kg,1082,836,23,In stock
1051,22-07-26,Delhi,Blinkit,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1052,22-07-26,Mumbai,Blinkit,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1053,22-07-26,Pune,Blinkit,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1054,22-07-26,Bengaluru,Blinkit,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1055,22-07-26,Chennai,Blinkit,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1056,22-07-26,Delhi,Instamart,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1057,22-07-26,Mumbai,Instamart,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1058,22-07-26,Pune,Instamart,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1059,22-07-26,Bengaluru,Instamart,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1060,22-07-26,Chennai,Instamart,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1061,22-07-26,Delhi,Zepto,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1062,22-07-26,Mumbai,Zepto,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1063,22-07-26,Pune,Zepto,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1064,22-07-26,Bengaluru,Zepto,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1065,22-07-26,Chennai,Zepto,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1066,23-07-26,Delhi,Blinkit,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
32,24-07-26,Mumbai,Blinkit,Dairy,Butter,Amul Salted Butter,100 g,63,63,0,In stock
1068,23-07-26,Pune,Blinkit,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1069,23-07-26,Bengaluru,Blinkit,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1070,23-07-26,Chennai,Blinkit,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1071,23-07-26,Delhi,Instamart,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1072,23-07-26,Mumbai,Instamart,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1073,23-07-26,Pune,Instamart,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1074,23-07-26,Bengaluru,Instamart,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1075,23-07-26,Chennai,Instamart,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1076,23-07-26,Delhi,Zepto,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1077,23-07-26,Mumbai,Zepto,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1078,23-07-26,Pune,Zepto,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1079,23-07-26,Bengaluru,Zepto,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1080,23-07-26,Chennai,Zepto,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1081,24-07-26,Delhi,Blinkit,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
150,24-07-26,Mumbai,Blinkit,Dairy,Milk,Amul Taaza Toned Milk Tetrapack,1 lit,77,,100,Out of stock
1083,24-07-26,Pune,Blinkit,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1084,24-07-26,Bengaluru,Blinkit,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1085,24-07-26,Chennai,Blinkit,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1086,24-07-26,Delhi,Instamart,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1087,24-07-26,Mumbai,Instamart,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1088,24-07-26,Pune,Instamart,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1089,24-07-26,Bengaluru,Instamart,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1090,24-07-26,Chennai,Instamart,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1091,24-07-26,Delhi,Zepto,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1092,24-07-26,Mumbai,Zepto,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1093,24-07-26,Pune,Zepto,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1094,24-07-26,Bengaluru,Zepto,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1095,24-07-26,Chennai,Zepto,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1096,25-07-26,Delhi,Blinkit,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1097,25-07-26,Mumbai,Blinkit,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1098,25-07-26,Pune,Blinkit,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1099,25-07-26,Bengaluru,Blinkit,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1100,25-07-26,Chennai,Blinkit,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1101,25-07-26,Delhi,Instamart,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1102,25-07-26,Mumbai,Instamart,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1103,25-07-26,Pune,Instamart,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1104,25-07-26,Bengaluru,Instamart,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1105,25-07-26,Chennai,Instamart,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1106,25-07-26,Delhi,Zepto,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1107,25-07-26,Mumbai,Zepto,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1108,25-07-26,Pune,Zepto,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1109,25-07-26,Bengaluru,Zepto,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1110,25-07-26,Chennai,Zepto,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1111,26-07-26,Delhi,Blinkit,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1112,26-07-26,Mumbai,Blinkit,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1113,26-07-26,Bengaluru,Blinkit,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1114,26-07-26,Chennai,Blinkit,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1115,26-07-26,Delhi,Instamart,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1116,26-07-26,Mumbai,Instamart,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1117,26-07-26,Pune,Instamart,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1118,26-07-26,Bengaluru,Instamart,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1119,26-07-26,Chennai,Instamart,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1120,26-07-26,Delhi,Zepto,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1121,26-07-26,Mumbai,Zepto,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1122,26-07-26,Pune,Zepto,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1123,26-07-26,Bengaluru,Zepto,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1124,26-07-26,Chennai,Zepto,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1125,26-07-26,Pune,Blinkit,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,,100,Out of stock
1126,27-07-26,Delhi,Blinkit,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1127,27-07-26,Mumbai,Blinkit,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1128,27-07-26,Bengaluru,Blinkit,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1129,27-07-26,Chennai,Blinkit,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1130,27-07-26,Delhi,Instamart,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1131,27-07-26,Mumbai,Instamart,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1132,27-07-26,Pune,Instamart,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1133,27-07-26,Bengaluru,Instamart,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1134,27-07-26,Chennai,Instamart,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1135,27-07-26,Delhi,Zepto,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1136,27-07-26,Mumbai,Zepto,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1137,27-07-26,Pune,Zepto,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1138,27-07-26,Bengaluru,Zepto,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1139,27-07-26,Chennai,Zepto,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1140,27-07-26,Pune,Blinkit,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,,100,Out of stock
1141,28-07-26,Delhi,Blinkit,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1142,28-07-26,Mumbai,Blinkit,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1143,28-07-26,Bengaluru,Blinkit,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1144,28-07-26,Chennai,Blinkit,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1145,28-07-26,Delhi,Instamart,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1146,28-07-26,Mumbai,Instamart,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1147,28-07-26,Pune,Instamart,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1148,28-07-26,Bengaluru,Instamart,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1149,28-07-26,Chennai,Instamart,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1150,28-07-26,Delhi,Zepto,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1151,28-07-26,Mumbai,Zepto,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1152,28-07-26,Pune,Zepto,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1153,28-07-26,Bengaluru,Zepto,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1154,28-07-26,Chennai,Zepto,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,25,0,In stock
1155,28-07-26,Pune,Blinkit,Snacks,Chips,Lay's India's Magic Masala Potato Chips,58 g,25,,100,Out of stock
1156,22-07-26,Delhi,Blinkit,Cleaning,Floor & Surface Cleaners ,Lizol Disinfectant Surface & Floor Cleaner 1 ,625 mL,169,169,0,In stock
1157,22-07-26,Mumbai,Blinkit,Cleaning,Floor & Surface Cleaners ,Lizol Disinfectant Surface & Floor Cleaner 1 ,625 mL,169,169,0,In stock
1158,22-07-26,Pune,Blinkit,Cleaning,Floor & Surface Cleaners ,Lizol Disinfectant Surface & Floor Cleaner 1 ,625 mL,169,169,0,In stock
1159,22-07-26,Bengaluru,Blinkit,Cleaning,Floor & Surface Cleaners ,Lizol Disinfectant Surface & Floor Cleaner 1 ,625 mL,169,169,0,In stock
1160,22-07-26,Chennai,Blinkit,Cleaning,Floor & Surface Cleaners ,Lizol Disinfectant Surface & Floor Cleaner 1 ,625 mL,169,169,0,In stock
1161,22-07-26,Delhi,Instamart,Cleaning,Floor & Surface Cleaners ,Lizol Disinfectant Surface & Floor Cleaner 1 ,625 mL,169,169,0,In stock
1162,22-07-26,Mumbai,Instamart,Cleaning,Floor & Surface Cleaners ,Lizol Disinfectant Surface & Floor Cleaner 1 ,625 mL,169,169,0,In stock
1163,22-07-26,Pune,Instamart,Cleaning,Floor & Surface Cleaners ,Lizol Disinfectant Surface & Floor Cleaner 1 ,625 mL,169,169,0,In stock
1164,22-07-26,Chennai,Instamart,Cleaning,Floor & Surface Cleaners ,Lizol Disinfectant Surface & Floor Cleaner 1 ,625 mL,169,169,0,In stock
1165,22-07-26,Delhi,Zepto,Cleaning,Floor & Surface Cleaners ,Lizol Disinfectant Surface & Floor Cleaner 1 ,625 mL,169,149,12,In stock
1166,22-07-26,Mumbai,Zepto,Cleaning,Floor & Surface Cleaners ,Lizol Disinfectant Surface & Floor Cleaner 1 ,625 mL,169,135,20,In stock
1167,22-07-26,Pune,Zepto,Cleaning,Floor & Surface Cleaners ,Lizol Disinfectant Surface & Floor Cleaner 1 ,625 mL,169,149,12,In stock
1168,22-07-26,Bengaluru,Zepto,Cleaning,Floor & Surface Cleaners ,Lizol Disinfectant Surface & Floor Cleaner 1 ,625 mL,169,149,12,In stock
1169,22-07-26,Chennai,Zepto,Cleaning,Floor & Surface Cleaners ,Lizol Disinfectant Surface & Floor Cleaner 1 ,625 mL,169,149,12,In stock
1170,22-07-26,Bengaluru,Instamart,Cleaning,Floor & Surface Cleaners ,Lizol Disinfectant Surface & Floor Cleaner 1 ,625 mL,169,,100,Out of stock
1171,23-07-26,Delhi,Blinkit,Cleaning,Floor & Surface Cleaners ,Lizol Disinfectant Surface & Floor Cleaner 1 ,625 mL,169,169,0,In stock
242,24-07-26,Mumbai,Blinkit,Drinks and Beverages,Bottled water,Bisleri Packaged Water,1 lit,20,20,0,In stock
1173,23-07-26,Pune,Blinkit,Cleaning,Floor & Surface Cleaners ,Lizol Disinfectant Surface & Floor Cleaner 1 ,625 mL,169,169,0,In stock
1174,23-07-26,Bengaluru,Blinkit,Cleaning,Floor & Surface Cleaners ,Lizol Disinfectant Surface & Floor Cleaner 1 ,625 mL,169,169,0,In stock
1175,23-07-26,Chennai,Blinkit,Cleaning,Floor & Surface Cleaners ,Lizol Disinfectant Surface & Floor Cleaner 1 ,625 mL,169,169,0,In stock
1176,23-07-26,Mumbai,Instamart,Cleaning,Floor & Surface Cleaners ,Lizol Disinfectant Surface & Floor Cleaner 1 ,625 mL,169,169,0,In stock
1177,23-07-26,Pune,Instamart,Cleaning,Floor & Surface Cleaners ,Lizol Disinfectant Surface & Floor Cleaner 1 ,625 mL,169,169,0,In stock
1178,23-07-26,Bengaluru,Instamart,Cleaning,Floor & Surface Cleaners ,Lizol Disinfectant Surface & Floor Cleaner 1 ,625 mL,169,169,0,In stock
1179,23-07-26,Chennai,Instamart,Cleaning,Floor & Surface Cleaners ,Lizol Disinfectant Surface & Floor Cleaner 1 ,625 mL,169,169,0,In stock
1180,23-07-26,Delhi,Zepto,Cleaning,Floor & Surface Cleaners ,Lizol Disinfectant Surface & Floor Cleaner 1 ,625 mL,169,160,5,In stock
1181,23-07-26,Mumbai,Zepto,Cleaning,Floor & Surface Cleaners ,Lizol Disinfectant Surface & Floor Cleaner 1 ,625 mL,169,148,12,In stock
1182,23-07-26,Pune,Zepto,Cleaning,Floor & Surface Cleaners ,Lizol Disinfectant Surface & Floor Cleaner 1 ,625 mL,169,148,12,In stock
1183,23-07-26,Bengaluru,Zepto,Cleaning,Floor & Surface Cleaners ,Lizol Disinfectant Surface & Floor Cleaner 1 ,625 mL,169,148,12,In stock
1184,23-07-26,Chennai,Zepto,Cleaning,Floor & Surface Cleaners ,Lizol Disinfectant Surface & Floor Cleaner 1 ,625 mL,169,165,2,In stock
1185,23-07-26,Delhi,Instamart,Cleaning,Floor & Surface Cleaners ,Lizol Disinfectant Surface & Floor Cleaner 1 ,625 mL,169,,100,Out of stock
1186,24-07-26,Delhi,Blinkit,Cleaning,Floor & Surface Cleaners ,Lizol Disinfectant Surface & Floor Cleaner 1 ,625 mL,169,169,0,In stock
346,24-07-26,Mumbai,Blinkit,Drinks and Beverages,Tea,Brooke Bond Red Label Tea,250 g,155,155,0,In stock
1188,24-07-26,Pune,Blinkit,Cleaning,Floor & Surface Cleaners ,Lizol Disinfectant Surface & Floor Cleaner 1 ,625 mL,169,169,0,In stock
1189,24-07-26,Bengaluru,Blinkit,Cleaning,Floor & Surface Cleaners ,Lizol Disinfectant Surface & Floor Cleaner 1 ,625 mL,169,169,0,In stock
1190,24-07-26,Chennai,Blinkit,Cleaning,Floor & Surface Cleaners ,Lizol Disinfectant Surface & Floor Cleaner 1 ,625 mL,169,169,0,In stock
1191,24-07-26,Pune,Instamart,Cleaning,Floor & Surface Cleaners ,Lizol Disinfectant Surface & Floor Cleaner 1 ,625 mL,169,169,0,In stock
1192,24-07-26,Bengaluru,Instamart,Cleaning,Floor & Surface Cleaners ,Lizol Disinfectant Surface & Floor Cleaner 1 ,625 mL,169,169,0,In stock
1193,24-07-26,Chennai,Instamart,Cleaning,Floor & Surface Cleaners ,Lizol Disinfectant Surface & Floor Cleaner 1 ,625 mL,169,169,0,In stock
1194,24-07-26,Delhi,Zepto,Cleaning,Floor & Surface Cleaners ,Lizol Disinfectant Surface & Floor Cleaner 1 ,625 mL,169,160,5,In stock
1195,24-07-26,Mumbai,Zepto,Cleaning,Floor & Surface Cleaners ,Lizol Disinfectant Surface & Floor Cleaner 1 ,625 mL,169,167,1,In stock
